,ID,P90
2559,16094,18.36
2560,31205,49.0
2561,12295,16.2
2562,92074,15.649999999999999
2563,92153,16.0
2564,78002,14.0
2565,58015,34.0
2566,59009,40.6
2567,9979,16.4
2568,86219,21.720000000000073
2569,40759,40.59999999999991
2570,39027,32.0
2571,68018,26.240000000000002
2572,68019,32.89999999999999
2573,68020,29.23
2574,17019,28.850000000000023
2575,9524,14.2
2576,36016,36.1
2577,37081,37.08
2578,70317,30.0
2579,70322,38.68000000000002
2580,36017,39.42000000000002
2581,86339,14.2
2582,97023,24.4
2583,37014,35.6
2584,58206,34.0
2585,58133,34.2
2586,80010,15.649999999999999
2587,85301,16.0
2588,92064,25.6
2589,22002,13.0
2590,23711,17.0
2591,37015,36.6
2592,34053,38.820000000000064
2593,9535,16.2
2594,81010,18.5
2595,81094,16.0
2596,90030,13.7
2597,74096,17.5
2598,74034,19.0
2599,91263,16.2
2600,10536,14.2
2601,82011,19.8
2602,82169,21.0
2603,82066,21.6
2604,32161,63.0
2605,4011,29.69999999999999
2606,12209,19.3
2607,4054,42.360000000000014
2608,42007,28.340000000000007
2609,37061,38.1
2610,29078,45.8
2611,87101,16.15
2612,18019,14.2
2613,18191,13.2
2614,18020,14.2
2615,69045,25.430000000000007
2616,69088,23.5
2617,3001,44.4
2618,40471,36.1
2619,18021,13.2
2620,18162,14.0
2621,9658,21.6
2622,8281,14.4
2623,33160,50.86
2624,9013,19.6
2625,40061,35.6
2626,29086,50.8
2627,76009,13.7
2628,9636,22.1
2629,17021,19.899999999999995
2630,12220,17.2
2631,10032,12.7
2632,18022,13.0
2633,18176,12.0
2634,86025,15.2
2635,44025,31.71999999999998
2636,63229,23.94000000000001
2637,73097,20.6
2638,63022,22.4
2639,65111,22.140000000000054
2640,65091,19.440000000000055
2641,63021,21.6
2642,63023,20.2
2643,14201,59.6
2644,94176,15.8
2645,94249,18.120000000000026
2646,39028,32.0
2647,96077,29.0
2648,96005,31.8
2649,19010,16.0
2650,19015,18.54000000000001
2651,19109,24.0
2652,19061,16.700000000000003
2653,10153,14.920000000000028
2654,23835,20.6
2655,23901,21.2
2656,23757,21.6
2657,23873,20.6
2658,70326,23.6
2659,70208,18.2
2660,70164,18.0
2661,10607,14.3
2662,35251,38.39999999999998
2663,32082,36.0
2664,76010,14.0
2665,86375,16.6
2666,86244,17.0
2667,10537,14.0
2668,92008,19.1
2669,92044,24.0
2670,36078,37.6
2671,10866,14.2
2672,61421,28.359999999999992
2673,60042,26.640000000000054
2674,60099,31.0
2675,32138,50.0
2676,32162,52.0
2677,55337,20.6
2678,33172,44.6
2679,12259,16.5
2680,82096,22.1
2681,66166,34.6
2682,9916,21.6
2683,59047,35.210000000000036
2684,59020,46.529999999999994
2685,40808,26.180000000000017
2686,89010,14.2
2687,91021,16.8
2688,91020,18.3
2689,91306,17.0
2690,91022,16.4
2691,15038,40.6
2692,88019,15.7
2693,40947,35.0
2694,40841,32.0
2695,40062,41.1
2696,14308,44.4
2697,66044,35.8
2698,23881,18.0
2699,66014,33.56000000000004
2700,39029,30.5
2701,66086,28.8
2702,54124,28.2
2703,63119,22.4
2704,10664,15.2
2705,84125,21.0
2706,85255,29.0
2707,70069,19.6
2708,70225,29.0
2709,70130,21.1
2710,70025,25.2
2711,54130,27.0
2712,53018,26.6
2713,54129,32.58999999999998
2714,55083,30.0
2715,29011,39.6
2716,79009,17.38000000000002
2717,66015,41.3
2718,40382,28.6
2719,140000,25.6
2720,86234,19.0
2721,86027,17.2
2722,29012,39.4
2723,52003,26.0
2724,21016,16.4
2725,43050,33.8
2726,33254,37.940000000000055
2727,14265,56.8
2728,10538,17.3
2729,52011,30.410000000000014
2730,65056,22.0
2731,65010,21.8
2732,62012,25.9
2733,23731,20.3
2734,23879,18.6
2735,7017,17.8
2736,25548,12.0
2737,25520,13.5
2738,68083,31.0
2739,74188,19.0
2740,39169,30.78000000000002
2741,9769,22.0
2742,77014,14.4
2743,9525,16.0
2744,7018,21.6
2745,56040,26.9
2746,56208,26.680000000000017
2747,85171,23.0
2748,58018,36.8
2749,30013,62.83999999999999
2750,48240,25.94000000000001
2751,18023,14.6
2752,18196,12.520000000000005
2753,18217,14.4
2754,65011,25.0
2755,65051,24.2
2756,12102,16.0
2757,10035,14.0
2758,10286,15.0
2759,60102,31.2
2760,60010,31.2
2761,18125,12.0
2762,44026,25.65999999999999
2763,41456,31.299999999999997
2764,44112,28.659999999999993
2765,13038,24.2
2766,13014,27.760000000000037
2767,51122,26.520000000000074
2768,55029,25.610000000000014
2769,55045,24.95999999999999
2770,55059,27.4
2771,55324,25.2
2772,55014,26.4
2773,20004,19.6
2774,40442,30.44000000000001
2775,70156,23.9
2776,31114,39.000000000000036
2777,35008,30.28000000000002
2778,39350,34.82
2779,22003,13.2
2780,22055,11.820000000000006
2781,74022,18.5
2782,38007,29.439999999999987
2783,44027,31.2
2784,98011,13.6
2785,98001,14.0
2786,40484,34.4
2787,69141,27.2
2788,70248,23.4
2789,3080,41.0
2790,15511,22.4
2791,14952,47.84000000000001
2792,53094,27.6
2793,10037,14.0
2794,94154,16.2
2795,94018,14.5
2796,94219,14.6
2797,3057,54.440000000000005
2798,22805,13.0
2799,44159,27.9
2800,44028,29.2
2801,41297,32.0
2802,79077,15.2
2803,37016,41.16000000000002
2804,31019,59.9
2805,31102,60.0
2806,31127,58.0
2807,6017,27.799999999999997
2808,58194,27.519999999999982
2809,37017,33.0
2810,33205,41.610000000000014
2811,33291,38.0
2812,41522,28.0
2813,41023,28.240000000000055
2814,41140,29.44000000000001
2815,39254,39.45000000000007
2816,7157,18.5
2817,70337,18.0
2818,71068,18.960000000000015
2819,71005,19.8
2820,70159,16.619999999999994
2821,70162,18.3
2822,70279,21.6
2823,70153,18.6
2824,7124,25.0
2825,7211,19.6
2826,29099,45.0
2827,43089,35.95
2828,40321,32.42
2829,99013,17.0
2830,43112,32.0
2831,69122,31.05999999999999
2832,69131,29.120000000000026
2833,57004,33.0
2834,33016,44.0
2835,70296,21.0
2836,70117,20.4
2837,70112,21.4
2838,41022,25.4
2839,8297,15.220000000000004
2840,8039,14.480000000000018
2841,8014,14.4
2842,14914,42.0
2843,14916,45.7
2844,14618,34.2
2845,14626,32.8
2846,9822,17.2
2847,3068,39.0
2848,3101,41.6
2849,4097,38.95000000000001
2850,5061,36.6
2851,10251,16.0
2852,31020,36.860000000000035
2853,50086,24.8
2854,50018,22.8
2855,50113,25.299999999999997
2856,50039,26.549999999999997
2857,10038,15.2
2858,12096,19.279999999999998
2859,9055,18.5
2860,9014,20.15999999999999
2861,86224,15.8
2862,86028,19.1
2863,83096,35.91999999999998
2864,83008,30.7
2865,40635,28.8
2866,61015,25.4
2867,20044,15.120000000000028
2868,20045,15.880000000000019
2869,55016,24.560000000000038
2870,12023,14.0
2871,68022,35.6
2872,68023,34.3
2873,32096,59.26000000000004
2874,44125,30.4
2875,70074,25.7
2876,9695,25.0
2877,9527,23.0
2878,84012,18.4
2879,84095,18.15
2880,10542,17.540000000000056
2881,18024,12.460000000000036
2882,68024,34.0
2883,35248,31.0
2884,59046,39.6
2885,40044,30.0
2886,40610,28.4
2887,90031,12.7
2888,40932,31.0
2889,75010,20.0
2890,75166,18.5
2891,74109,18.44000000000001
2892,74108,18.840000000000057
2893,27008,32.0
2894,41090,27.0
2895,36049,42.15
2896,9528,20.3
2897,85160,16.0
2898,8041,17.4
2899,90194,13.6
2900,90032,16.3
2901,8306,15.0
2902,82076,23.75
2903,10543,13.2
2904,39030,37.4
2905,39344,37.200000000000045
2906,14015,45.2
2907,14163,49.4
2908,14049,43.9
2909,14217,55.4
2910,14285,60.960000000000015
2911,14018,50.11999999999998
2912,14016,52.51000000000001
2913,14017,47.320000000000164
2914,14183,40.6
2915,14022,43.4
2916,27009,24.4
2917,38030,30.85
2918,300000,6.2
2919,39031,34.0
2920,19014,17.8
2921,40578,33.5
2922,40063,35.26999999999998
2923,40425,31.0
2924,41283,29.560000000000013
2925,33017,43.2
2926,88020,21.6
2927,42008,33.5
2928,74038,19.3
2929,4012,42.2
2930,4098,47.099999999999994
2931,10305,15.15999999999999
2932,15672,30.1
2933,11001,14.579999999999995
2934,70251,22.35999999999999
2935,99001,14.7
2936,3090,46.0
2937,40980,36.0
2938,12204,16.070000000000004
2939,84111,18.6
2940,91077,17.66000000000004
2941,91326,17.4
2942,82090,24.0
2943,44131,29.8
2944,9529,23.9
2945,15645,28.0
2946,15544,24.1
2947,39237,30.0
2948,56054,29.880000000000006
2949,56090,24.1
2950,56008,27.0
2951,87020,16.5
2952,59012,31.5
2953,31021,74.0
2954,9530,16.8
2955,39033,37.33000000000004
2956,9889,25.879999999999995
2957,14839,39.940000000000055
2958,14949,40.0
2959,70239,18.0
2960,70027,18.3
2961,70026,18.6
2962,84013,19.3
2963,70309,16.6
2964,70107,17.090000000000057
2965,13035,21.84000000000001
2966,84014,17.6
2967,10544,16.5
2968,15577,47.400000000000034
2969,91000,22.4
2970,91220,26.2
2971,91187,20.4
2972,91362,24.0
2973,91278,21.8
2974,91211,22.0
2975,91227,19.0
2976,29111,55.80000000000007
2977,39034,30.5
2978,54016,29.2
2979,54027,26.0
2980,54013,28.28000000000002
2981,35082,38.0
2982,9752,15.4
2983,6044,20.279999999999998
2984,18025,11.9
2985,75082,17.82000000000003
2986,74270,16.8
2987,75168,18.0
2988,74128,15.8
2989,74258,17.54000000000001
2990,74039,16.3
2991,74086,16.34000000000001
2992,97018,17.3
2993,85022,18.8
2994,97081,16.6
2995,97019,80.0
2996,61233,22.9
2997,61016,24.44000000000001
2998,18027,15.2
2999,9531,20.2
3000,9532,18.8
3001,9637,17.3
3002,94255,12.6
3003,37101,35.40000000000007
3004,40064,34.41999999999998
3005,12025,19.3
3006,12214,18.879999999999995
3007,12215,22.05
3008,91014,23.1
3009,91289,20.2
3010,3084,48.14000000000001
3011,3032,42.98000000000002
3012,3075,48.599999999999994
3013,91024,25.8
3014,3007,40.02
3015,44223,32.0
3016,89077,14.589999999999998
3017,90034,14.2
3018,90033,13.8
3019,89103,12.4
3020,89074,13.760000000000037
3021,15598,34.88000000000001
3022,96069,20.4
3023,10900,16.340000000000007
3024,91135,17.8
3025,81012,16.980000000000018
3026,81011,18.3
3027,40883,29.08000000000002
3028,86357,16.40999999999999
3029,91255,20.2
3030,29129,38.99000000000001
3031,41295,29.9
3032,91111,20.8
3033,91126,18.25
3034,91232,19.2
3035,91025,19.329999999999973
3036,38008,34.93999999999998
3037,86215,16.8
3038,78008,12.7
3039,78009,13.0
3040,70029,20.950000000000003
3041,39132,31.6
3042,40065,42.32000000000003
3043,91270,42.4
3044,91026,32.4
3045,40943,28.0
3046,12242,14.4
3047,87136,16.5
3048,1027,41.1
3049,33318,39.02
3050,44029,31.0
3051,78010,14.690000000000055
3052,31022,34.6
3053,80103,17.57000000000003
3054,80012,18.5
3055,39256,35.0
3056,8043,14.2
3057,35025,38.1
3058,44152,30.0
3059,40066,32.3
3060,9533,18.0
3061,54069,27.4
3062,44117,24.279999999999994
3063,44030,28.0
3064,75165,20.59000000000001
3065,27046,40.75999999999999
3066,12054,14.6
3067,15522,30.560000000000002
3068,41024,27.4
3069,94221,13.6
3070,78072,14.0
3071,78011,14.0
3072,9950,25.08000000000002
3073,86031,16.8
3074,86362,19.4
3075,8044,20.0
3076,9946,17.3
3077,9947,18.6
3078,9534,23.9
3079,9991,20.2
3080,109505,23.0
3081,29013,41.0
3082,10039,14.2
3083,10120,17.0
3084,10040,14.0
3085,81013,19.2
3086,7023,23.55999999999999
3087,29093,49.08000000000002
3088,58183,33.520000000000024
3089,58019,42.539999999999964
3090,44178,30.65
3091,1025,37.0
3092,34049,36.959999999999994
3093,10041,14.0
3094,40067,33.3
3095,61219,34.3
3096,6019,28.939999999999987
3097,34024,45.56000000000002
3098,61323,29.8
3099,61282,31.6
3100,41319,28.6
3101,33276,36.36000000000004
3102,14940,42.0
3103,59144,32.4
3104,59067,37.18000000000002
3105,59140,34.6
3106,59013,42.4
3107,36147,36.040000000000006
3108,33018,33.3
3109,40068,29.7
3110,79076,16.8
3111,68200,25.0
3112,68127,30.760000000000012
3113,92054,24.1
3114,14901,41.4
3115,94020,14.2
3116,66209,31.0
3117,10042,15.0
3118,109508,17.4
3119,61130,24.28000000000002
3120,60041,37.55
3121,57005,27.6
3122,35283,32.379999999999995
3123,35291,27.4
3124,90036,15.2
3125,42009,30.5
3126,86032,19.1
3127,86223,15.8
3128,85023,19.6
3129,85024,20.68000000000002
3130,81014,17.3
3131,8235,15.730000000000006
3132,9606,27.020000000000024
3133,79010,13.2
3134,14900,41.0
3135,87114,14.4
3136,1026,37.88000000000011
3137,35026,37.0
3138,65012,24.4
3139,65092,24.700000000000003
3140,65008,24.2
3141,65030,25.4
3142,65106,23.4
3143,65107,30.0
3144,65082,24.2
3145,51091,26.279999999999994
3146,65070,25.88000000000002
3147,65037,23.5
3148,35292,34.540000000000006
3149,37019,36.0
3150,5002,35.95
3151,40069,37.4
3152,63101,22.370000000000026
3153,41543,28.0
3154,10545,16.5
3155,15539,26.260000000000005
3156,24031,14.0
3157,66142,32.0
3158,42010,28.75
3159,44203,32.54
3160,39156,33.430000000000014
3161,14241,49.42000000000002
3162,14277,49.719999999999985
3163,33300,45.0
3164,10546,14.0
3165,57006,30.5
3166,10575,13.969999999999994
3167,94021,14.7
3168,94149,15.8
3169,94254,12.4
3170,29014,47.0
3171,41390,26.4
3172,39291,35.6
3173,56097,24.9
3174,56098,23.0
3175,56091,27.9
3176,56093,26.820000000000004
3177,56025,29.54000000000001
3178,56094,22.4
3179,14010,55.75999999999999
3180,64011,22.0
3181,64029,22.4
3182,64009,24.4
3183,35259,45.0
3184,10872,12.6
3185,42109,33.38000000000002
3186,61364,25.0
3187,61106,28.2
3188,61122,26.2
3189,61415,28.0
3190,61170,29.2
3191,61017,29.7
3192,41412,30.08000000000002
3193,55170,25.0
3194,55162,26.81999999999998
3195,55309,25.78000000000002
3196,55181,24.4
3197,55178,31.2
3198,55326,23.80000000000001
3199,55171,27.0
3200,41541,34.26000000000001
3201,2007,38.05000000000005
3202,32118,53.0
3203,89011,13.6
3204,89012,13.0
3205,48037,25.060000000000013
3206,30152,33.32
3207,14611,45.460000000000015
3208,40088,35.15999999999999
3209,41374,29.79000000000002
3210,68113,30.730000000000008
3211,41545,29.2
3212,41025,31.2
3213,91028,34.3
3214,40455,31.0
3215,81085,16.4
3216,8046,14.8
3217,91029,22.0
3218,36055,35.0
3219,44212,26.44000000000001
3220,40537,46.430000000000014
3221,67086,28.640000000000057
3222,10547,16.0
3223,8045,20.3
3224,87021,13.2
3225,45005,26.8
3226,80014,15.7
3227,55183,25.2
3228,55257,26.360000000000035
3229,55174,25.4
3230,55329,25.0
3231,55167,24.78000000000004
3232,55311,24.2
3233,35165,32.290000000000006
3234,38031,29.7
3235,85025,15.5
3236,24509,14.0
3237,30010,39.61999999999998
3238,10888,16.2
3239,9538,28.8
3240,10549,12.7
3241,44031,29.700000000000045
3242,58132,31.1
3243,58022,33.0
3244,35278,44.2
3245,35092,39.0
3246,10027,20.679999999999996
3247,40212,31.8
3248,85149,17.4
3249,81015,16.0
3250,81098,23.4
3251,94071,17.2
3252,41026,30.5
3253,13001,22.0
3254,66018,28.4
3255,14293,59.5
3256,14260,65.12
3257,31060,30.7
3258,15677,30.120000000000005
3259,5053,35.8
3260,8179,15.5
3261,41294,25.549999999999997
3262,61034,30.2
3263,32106,61.0
3264,85072,14.8
3265,91171,22.0
3266,85227,18.2
3267,48076,26.55999999999999
3268,16011,16.979999999999997
3269,90037,15.740000000000009
3270,36076,42.30000000000007
3271,81092,15.8
3272,66087,30.34000000000001
3273,66019,32.620000000000026
3274,40962,28.5
3275,88021,16.0
3276,57001,25.4
3277,57010,27.4
3278,57102,30.0
3279,57125,26.140000000000054
3280,59019,28.4
3281,57023,25.4
3282,61292,26.2
3283,61189,31.2
3284,80015,15.56999999999998
3285,23903,18.6
3286,23713,20.0
3287,9787,16.5
3288,6020,23.939999999999987
3289,7024,17.2
3290,88022,17.3
3291,41289,30.620000000000005
3292,29015,36.0
3293,69015,27.2
3294,69029,24.0
3295,58139,40.0
3296,23902,21.0
3297,10550,15.7
3298,79011,14.760000000000037
3299,79099,12.6
3300,19113,17.8
3301,61393,33.4
3302,83083,28.8
3303,82158,28.6
3304,23083,13.160000000000036
3305,63102,23.1
3306,91074,17.8
3307,91357,19.2
3308,14062,40.4
3309,14967,41.32000000000003
3310,22046,12.4
3311,22004,12.2
3312,12027,19.95999999999999
3313,7164,28.7
3314,17023,25.0
3315,36086,33.0
3316,12296,14.48
3317,40953,36.459999999999994
3318,98016,14.5
3319,4014,28.850000000000005
3320,61154,27.9
3321,41291,30.0
3322,39259,31.5
3323,39036,34.270000000000024
3324,39321,32.0
3325,91110,20.6
3326,88164,16.0
3327,30014,41.9
3328,10045,13.740000000000009
3329,9913,22.0
3330,44011,32.2
3331,41249,31.6
3332,32108,64.43999999999997
3333,1023,42.35999999999999
3334,14091,38.6
3335,87073,13.2
3336,75021,21.260000000000016
3337,60121,26.0
3338,60012,41.4
3339,40609,33.55
3340,33091,47.5
3341,41535,26.0
3342,41233,29.299999999999994
3343,41494,25.0
3344,61092,25.4
3345,79012,13.2
3346,37046,33.4
3347,95055,13.0
3348,31133,67.96
3349,82015,20.3
3350,8230,14.0
3351,14172,43.0
3352,36018,42.2
3353,40072,29.0
3354,14913,47.8
3355,23080,13.740000000000009
3356,14222,42.0
3357,15530,35.0
3358,6079,30.439999999999987
3359,41404,28.0
3360,1024,41.0
3361,39245,38.6
3362,3008,41.4
3363,95033,16.0
3364,10669,14.5
3365,30093,35.18
3366,90039,13.4
3367,60014,26.4
3368,61356,29.0
3369,61246,22.64000000000001
3370,61330,24.6
3371,61196,25.1
3372,61155,26.379999999999995
3373,85240,19.4
3374,15131,36.0
3375,39221,36.100000000000136
3376,91030,23.4
3377,39210,30.2
3378,18069,12.490000000000055
3379,18189,12.8
3380,18213,14.0
3381,18204,14.4
3382,79013,18.0
3383,44132,29.0
3384,81016,17.4
3385,64010,24.6
3386,32091,43.6
3387,37103,35.319999999999986
3388,14623,46.0
3389,56111,25.0
3390,56165,29.0
3391,56110,25.9
3392,56120,24.1
3393,56121,28.8
3394,56123,30.2
3395,56119,26.99000000000002
3396,8173,15.7
3397,86035,16.0
3398,37088,46.940000000000005
3399,37020,44.5
3400,36019,44.5
3401,10062,15.360000000000037
3402,40500,27.6
3403,35264,32.8
3404,35147,32.879999999999974
3405,35098,32.8
3406,35027,32.4
3407,35146,34.06000000000002
3408,14205,44.8
3409,99010,15.670000000000003
3410,1014,44.0
3411,56140,26.060000000000038
3412,56087,25.4
3413,56088,25.4
3414,56029,28.2
3415,56009,29.0
3416,36021,33.39999999999998
3417,36020,36.720000000000006
3418,41028,27.4
3419,40422,32.360000000000014
3420,33306,38.0
3421,6072,28.0
3422,33019,48.0
3423,67004,30.0
3424,67067,27.9
3425,41533,25.0
3426,30148,40.18000000000004
3427,45038,33.480000000000004
3428,10049,14.0
3429,8225,18.4
3430,8181,20.510000000000016
3431,9179,19.760000000000037
3432,66090,32.200000000000045
3433,48006,26.0
3434,48039,26.0
3435,40479,39.74000000000001
3436,40225,33.5
3437,84015,20.1
3438,15657,39.710000000000015
3439,81083,17.0
3440,86036,15.7
3441,66020,30.5
3442,91032,15.2
3443,8200,15.8
3444,5082,78.30000000000001
3445,61376,29.6
3446,85026,18.6
3447,85238,19.0
3448,85252,18.8
3449,10050,13.380000000000006
3450,52014,31.8
3451,9772,15.6
3452,16012,30.099999999999994
3453,15574,29.140000000000008
3454,15637,23.0
3455,12095,19.8
3456,16013,22.9
3457,16097,22.0
3458,40074,49.5
3459,45006,28.820000000000025
3460,7186,24.569999999999993
3461,7161,22.6
3462,91119,25.0
3463,91312,27.2
3464,84132,65.52
3465,67066,29.0
3466,20005,18.6
3467,29159,52.980000000000004
3468,40076,29.0
3469,40075,31.220000000000073
3470,40431,40.99000000000001
3471,41286,24.310000000000013
3472,82120,32.4
3473,29016,43.0
3474,9789,16.0
3475,9542,15.2
3476,9631,14.2
3477,9541,16.0
3478,86037,14.7
3479,86038,14.5
3480,34027,34.4
3481,30015,38.01000000000001
3482,5003,30.0
3483,33021,51.79000000000019
3484,33134,54.2
3485,33175,44.6
3486,44135,33.0
3487,4013,44.5
3488,58088,28.8
3489,49004,21.1
3490,49012,21.0
3491,49007,19.4
3492,74234,17.6
3493,62040,25.1
3494,11003,11.8
3495,6021,26.2
3496,40077,40.9
3497,24511,13.7
3498,24506,12.7
3499,24555,13.2
3500,65085,20.4
3501,65013,23.16999999999998
3502,39077,39.9
3503,44153,26.0
3504,44032,30.0
3505,44122,28.96
3506,29017,33.76999999999999
3507,40289,28.0
3508,42068,28.84000000000001
3509,40078,38.2
3510,65015,23.12000000000001
3511,51066,25.4
3512,59109,33.2
3513,59075,33.0
3514,58193,33.0
3515,33197,38.6
3516,44101,29.8
3517,89086,13.2
3518,32013,54.4
3519,32167,59.0
3520,8280,19.0
3521,19013,16.1
3522,82016,18.8
3523,82136,21.0
3524,82149,17.2
3525,83010,26.4
3526,59135,36.0
3527,35113,33.3
3528,73124,21.0
3529,49023,16.5
3530,49110,19.0
3531,49045,19.020000000000028
3532,49111,17.479999999999997
3533,49013,14.0
3534,15041,38.32000000000003
3535,14068,55.850000000000016
3536,14942,44.53000000000001
3537,91118,17.8
3538,58212,32.2
3539,36111,38.30000000000007
3540,30103,45.6
3541,31024,27.9
3542,44033,31.8
3543,36006,35.6
3544,79014,15.0
3545,82017,18.3
3546,82101,19.6
3547,36022,37.239999999999995
3548,36054,33.3
3549,30016,39.4
3550,15599,21.400000000000013
3551,68025,28.4
3552,5004,37.0
3553,5051,38.360000000000014
3554,11019,12.8
3555,35241,32.0
3556,9749,26.2
3557,43056,43.19999999999999
3558,8047,15.70999999999999
3559,67006,28.7
3560,67005,30.5
3561,3005,43.040000000000006
3562,10243,14.040000000000054
3563,50055,24.840000000000003
3564,41285,29.5
3565,70032,24.4
3566,35173,35.0
3567,40154,30.5
3568,28010,45.120000000000005
3569,39037,37.0
3570,10806,14.0
3571,83084,31.0
3572,83043,61.76000000000003
3573,83037,51.6
3574,92076,19.0
3575,9543,18.0
3576,33123,34.5
3577,14970,40.780000000000015
3578,1031,49.84
3579,33023,52.639999999999965
3580,33024,54.9
3581,29136,37.74000000000001
3582,39266,35.360000000000035
3583,21019,14.6
3584,70245,24.2
3585,61019,31.82000000000003
3586,63081,30.0
3587,63028,30.5
3588,58072,38.4
3589,23101,14.2
3590,41405,25.44000000000001
3591,41515,26.0
3592,32015,72.4
3593,95064,14.4
3594,9545,24.9
3595,9912,22.4
3596,109507,21.320000000000025
3597,14918,39.1
3598,37021,33.3
3599,9902,14.4
3600,94139,19.6
3601,79084,17.0
3602,85027,19.1
3603,85165,17.58000000000002
3604,9632,34.600000000000065
3605,41284,29.7
3606,9546,22.9
3607,39252,34.4
3608,39285,36.16
3609,41012,31.6
3610,80016,15.7
3611,44034,28.0
3612,35028,33.65
3613,86366,36.2
3614,86324,17.8
3615,40963,25.220000000000002
3616,86266,22.020000000000028
3617,86256,20.04000000000001
3618,86372,20.28000000000002
3619,40703,38.120000000000026
3620,91169,21.8
3621,40461,34.2
3622,9949,18.0
3623,67090,34.2
3624,39197,41.2
3625,33026,43.2
3626,57089,31.0
3627,92068,55.0
3628,92012,16.4
3629,92091,15.629999999999995
3630,92070,38.4
3631,92071,43.2
3632,92075,46.06000000000002
3633,61411,31.44000000000001
3634,15526,20.2
3635,74042,19.0
3636,23714,13.0
3637,23845,12.0
3638,17025,19.74
3639,43037,31.0
3640,85028,17.4
3641,85040,19.0
3642,14906,43.2
3643,70259,21.9
3644,18026,15.700000000000045
3645,40824,31.0
3646,59143,31.700000000000003
3647,10902,14.0
3648,14804,38.25
3649,3093,35.2
3650,3006,33.32000000000002
3651,68248,31.0
3652,31084,49.3
3653,59014,31.8
3654,66017,30.7
3655,8233,16.2
3656,40302,26.9
3657,86039,15.2
3658,30132,39.58000000000002
3659,33143,36.0
3660,86356,16.2
3661,22817,15.0
3662,99005,15.6
3663,42053,31.560000000000013
3664,37055,36.0
3665,2048,36.11999999999998
3666,33207,37.0
3667,2008,30.439999999999998
3668,29071,47.27999999999997
3669,9056,20.4
3670,24553,14.5
3671,14959,45.24000000000001
3672,88070,17.8
3673,32016,55.58000000000002
3674,14646,47.0
3675,14059,37.38000000000002
3676,30119,41.120000000000026
3677,34003,34.34
3678,10909,15.2
3679,87022,15.25000000000001
3680,65114,23.5
3681,65113,22.94000000000001
3682,65016,20.8
3683,50135,23.0
3684,65039,21.0
3685,65103,23.0
3686,60130,30.0
3687,94126,16.0
3688,48042,25.0
3689,48194,26.5
3690,40395,28.32000000000007
3691,91031,16.8
3692,9547,21.1
3693,40079,31.4
3694,30070,46.41000000000002
3695,40832,30.0
3696,70033,17.32000000000003
3697,43009,31.8
3698,40512,30.41999999999998
3699,40788,33.0
3700,64012,27.9
3701,11052,16.0
3702,11004,13.0
3703,90040,20.6
3704,9257,22.0
3705,30055,44.0
3706,60013,34.0
3707,29075,44.0
3708,94022,13.2
3709,10034,14.2
3710,14050,50.48000000000011
3711,40320,37.8
3712,88025,19.8
3713,94213,19.0
3714,5086,38.4
3715,91186,22.4
3716,44035,35.6
3717,40402,31.55
3718,3027,35.0
3719,85029,21.0
3720,85300,23.0
3721,93059,14.620000000000028
3722,7026,24.020000000000003
3723,18030,11.7
3724,46091,20.779999999999998
3725,46128,20.04
3726,2062,37.42999999999999
3727,68197,40.0
3728,40933,30.0
3729,26007,13.7
3730,26055,12.7
3731,26028,14.2
3732,36160,42.0
3733,91033,23.8
3734,9635,15.5
3735,9843,14.4
3736,94023,17.8
3737,94261,15.990000000000009
3738,40374,32.0
3739,40912,30.0
3740,86237,16.420000000000027
3741,86042,15.5
3742,12029,16.0
3743,54161,28.38000000000004
3744,3029,43.34000000000003
3745,23325,16.6
3746,23303,14.4
3747,63120,30.820000000000004
3748,40187,33.0
3749,16073,24.46000000000001
3750,35217,34.0
3751,9017,20.0
3752,9192,22.520000000000028
3753,86240,17.0
3754,9974,21.180000000000017
3755,66182,33.8
3756,66118,33.4
3757,43066,32.0
3758,15090,26.7
3759,10053,14.730000000000018
3760,92114,19.6
3761,43010,30.0
3762,70034,21.1
3763,20006,23.1
3764,88026,19.3
3765,49016,26.7
3766,85032,18.2
3767,26086,13.8
3768,26057,14.2
3769,26101,14.0
3770,56126,29.2
3771,56114,26.49000000000002
3772,70254,23.4
3773,7202,13.340000000000002
3774,10055,16.0
3775,10142,15.0
3776,84016,20.2
3777,7027,17.6
3778,31025,35.6
3779,10792,13.0
3780,32094,51.16000000000004
3781,76013,14.5
3782,62075,26.4
3783,25004,12.6
3784,35237,38.489999999999995
3785,14504,46.2
3786,40122,30.0
3787,14713,34.8
3788,39274,30.5
3789,73013,19.1
3790,67022,25.04000000000001
3791,38060,29.91999999999998
3792,77015,14.2
3793,44151,27.2
3794,28022,42.5
3795,17010,22.240000000000055
3796,17116,26.119999999999994
3797,17117,40.2
3798,17131,19.920000000000005
3799,17120,29.860000000000003
3800,17035,21.0
3801,17048,21.8
3802,17056,28.0
3803,35204,33.88000000000002
3804,74041,20.3
3805,74202,18.4
3806,74044,18.2
3807,82111,19.0
3808,14944,41.48
3809,52017,29.7
3810,53085,30.2
3811,53042,33.0
3812,53011,31.0
3813,9197,26.160000000000004
3814,9256,17.04000000000001
3815,41272,23.980000000000008
3816,65017,22.070000000000004
3817,65072,21.6
3818,86044,17.6
3819,86136,17.8
3820,86135,19.3
3821,33304,41.0
3822,33027,49.280000000000015
3823,68112,34.0
3824,29135,43.349999999999994
